Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Trieste Folding Chairs,"Aldo Jacober, Pierangela d'Aniello","2867, 7157","(Italian, born 1939) (Italian, born 1939)",(Italian) (Italian),(1939) (1939),(0) (0),(Male) (Female),1966,Lacquer painted wood with woven straw seat,"Each (open): 28 x 21 1/4 x 18"" (71 x 54 x 45.7 cm); (closed): 21 1/4 x 30 3/4 x 2"" (54 x 78.1 x 5.1 cm)",Gift of the manufacturer,1112.1969.1-2,Design,Architecture & Design,1969-12-01,Y,4570,http://www.moma.org/collection/works/4570,,,45.7201,,71.1,,,53.9751,,
Up 1 Chair,Gaetano Pesce,4570,"(Italian, born 1939)",(Italian),(1939),(0),(Male),1969,Injected polyurethane and stretch fabric,"26 3/8 x 39 3/8 x 39 3/8"" (67 x 100 x 100 cm)",Gift of Atelier International,1113.1969,Design,Architecture & Design,1969-12-01,Y,4571,http://www.moma.org/collection/works/4571,http://www.moma.org/media/W1siZiIsIjIzMDAwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6dfe617facf774d8,,100.0,,67.0,,,100.0,,
Up 1 Chair Collapsed Version,Gaetano Pesce,4570,"(Italian, born 1939)",(Italian),(1939),(0),(Male),1969,"Injected polyurethane, stretch fabric, and vinyl","19 1/4 x 25 1/2 x 25 1/2"" (48.9 x 64.8 x 64.8 cm)",Gift of Atelier International,1114.1969,Design,Architecture & Design,1969-12-01,Y,4572,http://www.moma.org/collection/works/4572,http://www.moma.org/media/W1siZiIsIjIwOTU2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=23d5df922aa18b6e,,64.7701,,48.8951,,,64.7701,,
Valentine Portable Typewriter,"Ettore Sottsass, Perry King","5536, 7158","(Italian, born Austria. 1917–2007) (British, born 1938)",(Italian) (British),(1917) (1938),(2007) (0),(Male) (Male),1968,ABS plastic and other materials,"4 5/8 x 13 1/2 x 13 7/8"" (11.7 x 34.3 x 35.2 cm)",Gift of Olivetti Underwood,1116.1969,Design,Architecture & Design,1969-12-01,Y,4576,http://www.moma.org/collection/works/4576,http://www.moma.org/media/W1siZiIsIjIzMDAwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a06e20b4aac4343b,,35.2426,,11.7475,,,34.2901,,
Chronotime Clock,Pio Manzù,3743,"(Italian, 1939–1969)",(Italian),(1939),(1969),(Male),1968,ABS polymer casing and metal parts,"Each: 2 5/8 x 2 3/4"" (6.7 x 7 cm)",Purchase and gift of Mrs. Manzu,1125.1969.1-2,Design,Architecture & Design,1969-12-01,Y,4597,http://www.moma.org/collection/works/4597,http://www.moma.org/media/W1siZiIsIjIzMDAxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ba873744bb78dee5,,,6.985,6.6675,,,,,
Ashtray,Carlo Nason,4231,"(Italian, born 1935)",(Italian),(1935),(0),(Male),1958,Glass,"2 x 4"" (5.1 x 10.1 cm)","Gift of Bonniers, Inc.",1126.1969,Design,Architecture & Design,1969-12-01,Y,4598,http://www.moma.org/collection/works/4598,http://www.moma.org/media/W1siZiIsIjIxMTk4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=44719682bf5eabd6,,,10.1,5.08,,,,,
Equilibrium Table Lamp (model 537),"Vittorio Gregotti, Lodovico Meneghetti, Giotto Stoppino","2328, 7351, 7209","(Italian, born 1927) (Italian, born 1926) (Italian, born 1926)",(Italian) (Italian) (Italian),(1927) (1926) (1926),(0) (0) (0),(Male) (Male) (Male),1967,Laquered aluminum,"8 x 3 3/4"" (20.3 x 9.5 cm)",Gift of the manufacturer,1222.1968,Design,Architecture & Design,1968-10-07,Y,4604,http://www.moma.org/collection/works/4604,http://www.moma.org/media/W1siZiIsIjIzMDAyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=99ec51c0f5e75d2f,,,9.5,20.3,,,,,
Equilibrium Table Lamp (model 537),"Vittorio Gregotti, Lodovico Meneghetti, Giotto Stoppino","2328, 7351, 7209","(Italian, born 1927) (Italian, born 1926) (Italian, born 1926)",(Italian) (Italian) (Italian),(1927) (1926) (1926),(0) (0) (0),(Male) (Male) (Male),1967,Laquered aluminum,"8 x 3 3/4"" (20.3 x 9.5 cm)",Gift of the manufacturer,1222.1968,Design,Architecture & Design,1968-10-07,Y,4604,http://www.moma.org/collection/works/4604,http://www.moma.org/media/W1siZiIsIjIzMDAyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=99ec51c0f5e75d2f,,,9.5,20.3,,,,,
Equilibrium Table Lamp (model 537),"Vittorio Gregotti, Lodovico Meneghetti, Giotto Stoppino","2328, 7351, 7209","(Italian, born 1927) (Italian, born 1926) (Italian, born 1926)",(Italian) (Italian) (Italian),(1927) (1926) (1926),(0) (0) (0),(Male) (Male) (Male),1967,Laquered aluminum,"8 x 3 3/4"" (20.3 x 9.5 cm)",Gift of the manufacturer,1222.1968,Design,Architecture & Design,1968-10-07,Y,4604,http://www.moma.org/collection/works/4604,http://www.moma.org/media/W1siZiIsIjIzMDAyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=99ec51c0f5e75d2f,,,9.5,20.3,,,,,
Eclisse Table Lamp,Vico Magistretti,3688,"(Italian, 1920–2006)",(Italian),(1920),(2006),(Male),1965,Laquered aluminum,"7 x 4 1/2"" (17.8 x 11.4 cm)","Gift of Scarabaeus Ltd. and Moroddi, Inc.",1223.1968,Design,Architecture & Design,1968-10-07,Y,4605,http://www.moma.org/collection/works/4605,http://www.moma.org/media/W1siZiIsIjUxOTU1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9830cd32caaebd8c,,,11.43,17.8,,,,,
Demetrio 45 Stacking Tables,Vico Magistretti,3688,"(Italian, 1920–2006)",(Italian),(1920),(2006),(Male),1966,Fiberglass-reinforced polyester,"each: 9 3/16 x 17 1/2 x 17 1/2"" (23.4 x 44.5 x 44.5 cm)",Gift of Scarabaeus Ltd.,1232.1968.1-3,Design,Architecture & Design,1968-10-07,Y,4614,http://www.moma.org/collection/works/4614,http://www.moma.org/media/W1siZiIsIjIzMDAzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a33e78be4cf141c7,,44.4501,,23.3363,,,44.4501,,
Grillo Folding Telephone,"Marco Zanuso, Richard Sapper","6544, 5162","(Italian, 1916–2001) (German, 1932–2015)",(Italian) (German),(1916) (1932),(2001) (2015),(Male) (Male),1966,ABS plastic,"2 3/4 x 6 1/4 x 3 1/4"" (7 x 15.9 x 8.3 cm)",Gift of the manufacturer,1238.1968.1,Design,Architecture & Design,1968-10-07,Y,4620,http://www.moma.org/collection/works/4620,,,8.255,,6.985,,,15.875,,
Grillo Folding Telephone,"Marco Zanuso, Richard Sapper","6544, 5162","(Italian, 1916–2001) (German, 1932–2015)",(Italian) (German),(1916) (1932),(2001) (2015),(Male) (Male),1966,ABS plastic,"2 3/4 x 6 1/2 x 3 1/4"" (7 x 16.5 x 8.3 cm)",Gift of the manufacturer,1238.1968.1-5,Design,Architecture & Design,1968-10-07,Y,4621,http://www.moma.org/collection/works/4621,http://www.moma.org/media/W1siZiIsIjIxMjAwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d07b3e70c67635bb,,8.255,,6.985,,,16.51,,
Grillo Folding Telephone,"Marco Zanuso, Richard Sapper","6544, 5162","(Italian, 1916–2001) (German, 1932–2015)",(Italian) (German),(1916) (1932),(2001) (2015),(Male) (Male),1966,ABS polymer casing,"2 3/4 x 6 1/4 x 3 1/4"" (7 x 15.9 x 8.3 cm)",Gift of the manufacturer,1238.1968.2,Design,Architecture & Design,1968-10-07,N,4622,,,,8.255,,7.0,,,15.875,,
Grillo Folding Telephone,"Marco Zanuso, Richard Sapper","6544, 5162","(Italian, 1916–2001) (German, 1932–2015)",(Italian) (German),(1916) (1932),(2001) (2015),(Male) (Male),1966,ABS polymer casing,"2 3/4 x 6 1/4 x 3 1/4"" (7 x 15.9 x 8.3 cm)",Gift of the manufacturer,1238.1968.3,Design,Architecture & Design,1968-10-07,N,4623,,,,8.255,,7.0,,,15.875,,
Grillo Folding Telephone,"Marco Zanuso, Richard Sapper","6544, 5162","(Italian, 1916–2001) (German, 1932–2015)",(Italian) (German),(1916) (1932),(2001) (2015),(Male) (Male),1966,ABS polymer casing,"2 3/4 x 6 1/4 x 3 1/4"" (7 x 15.9 x 8.3 cm)",Gift of the manufacturer,1238.1968.4,Design,Architecture & Design,1968-10-07,N,4624,,,,8.255,,7.0,,,15.875,,
Grillo Folding Telephone,"Marco Zanuso, Richard Sapper","6544, 5162","(Italian, 1916–2001) (German, 1932–2015)",(Italian) (German),(1916) (1932),(2001) (2015),(Male) (Male),1966,ABS polymer casing,"2 3/4 x 6 1/4 x 3 1/4"" (7 x 15.9 x 8.3 cm)",Gift of the manufacturer,1238.1968.5,Design,Architecture & Design,1968-10-07,N,4625,,,,8.255,,7.0,,,15.875,,
Stacking Tumblers,Luigi Massoni,3822,"(Italian, born 1929)",(Italian),(1929),(0),(Male),1967,Acrylic,"Each: 5 3/8 x 2 9/16"" (13.7 x 6.5 cm)","Gift of Bonniers, Inc.",1247.1968.1-3,Design,Architecture & Design,1968-10-07,Y,4634,http://www.moma.org/collection/works/4634,http://www.moma.org/media/W1siZiIsIjUxOTU1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=08d3fb59584ff945,,,6.5088,13.6525,,,,,
Stacking Tumblers,Luigi Massoni,3822,"(Italian, born 1929)",(Italian),(1929),(0),(Male),1967,Acrylic,"Each: 2 15/16 x 2 9/16"" (7.5 x 6.5 cm)","Gift of Bonniers, Inc.",1248.1968.1-3,Design,Architecture & Design,1968-10-07,Y,4635,http://www.moma.org/collection/works/4635,http://www.moma.org/media/W1siZiIsIjUxOTU1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bc9fa0db73a6658f,,,6.5088,7.4613,,,,,
Samos Bowl Model B,Enzo Mari,3766,"(Italian, 1932 – 2020)",(Italian),(1932),(2020),(Male),1973,Glazed porcelain,"3 1/4 x 10 1/4"" (8.3 x 26 cm)",Given anonymously,1311.2001,Design,Architecture & Design,2001-04-30,Y,4674,http://www.moma.org/collection/works/4674,http://www.moma.org/media/W1siZiIsIjIzMDA5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=351032973dd808d9,,,26.0,8.3,,,,,
Samos Bowl (model Q),Enzo Mari,3766,"(Italian, 1932 – 2020)",(Italian),(1932),(2020),(Male),1973,Glazed porcelain,"3 1/4 x 12"" (8.3 x 30.5 cm)",Given anonymously,1312.2001,Design,Architecture & Design,2001-04-30,Y,4675,http://www.moma.org/collection/works/4675,http://www.moma.org/media/W1siZiIsIjIzMDA5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3d9170b6419d90d,,,30.5,8.3,,,,,
Bambù Vases (model 3084),Enzo Mari,3766,"(Italian, 1932 – 2020)",(Italian),(1932),(2020),(Male),1969,PVC,".1: 15 3/4 x 5 1/8"" (40 x 13 cm)
.2: 12 1/8 x 4 15/16"" (30.8 x 12.5 cm)",Given anonymously,1313.2001.1-2,Design,Architecture & Design,2001-04-30,Y,4676,http://www.moma.org/collection/works/4676,,,,13.0175,40.0051,,,,,
Elba Umbrella Stand,Enzo Mari,3766,"(Italian, 1932 – 2020)",(Italian),(1932),(2020),(Male),1961,Anticorodal and anodized aluminum,"19 5/8 x 9 7/8"" (49.8 x 25.1 cm)",Given anonymously,1314.2001,Design,Architecture & Design,2001-04-30,Y,4677,http://www.moma.org/collection/works/4677,http://www.moma.org/media/W1siZiIsIjIzMDEwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dc71112b80194381,,,25.0826,49.8476,,,,,
Cocktail Shaker,"Luigi Massoni, Carlo Mazzeri","3822, 8653","(Italian, born 1929) (Italian, born 1927)",(Italian) (Italian),(1929) (1927),(0) (0),(Male) (Male),1957,Stainless steel,"7 7/8 x 3 1/4"" (20 x 8.2cm)",Given anonymously,1315.2001.a-c,Design,Architecture & Design,2001-04-30,Y,4678,http://www.moma.org/collection/works/4678,http://www.moma.org/media/W1siZiIsIjIzMDEwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff16bc49c1ff92b3,,,8.2,20.0,,,,,
Cocktail Shaker,"Luigi Massoni, Carlo Mazzeri","3822, 8653","(Italian, born 1929) (Italian, born 1927)",(Italian) (Italian),(1929) (1927),(0) (0),(Male) (Male),1957,Stainless steel,"7 7/8 x 3 1/4"" (20 x 8.2cm)",Given anonymously,1315.2001.a-c,Design,Architecture & Design,2001-04-30,Y,4678,http://www.moma.org/collection/works/4678,http://www.moma.org/media/W1siZiIsIjIzMDEwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff16bc49c1ff92b3,,,8.2,20.0,,,,,
Phonola Television (model 1718),"Dario Montagni, Sergio Berizzi, Cesare Butté","8681, 8682, 8683","(Italian, born 1929) (Italian, 1930–1976) (Italian, born 1930)",(Italian) (Italian) (Italian),(1929) (1930) (1930),(0) (1976) (0),(Male) (Male) (Male),1956,Metal and wood,"22 x 19 x 19"" (55.9 x 48.2 x 48.2 cm)",Given anonymously,1316.2001,Design,Architecture & Design,2001-04-30,Y,4679,http://www.moma.org/collection/works/4679,http://www.moma.org/media/W1siZiIsIjIzMDEwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f8f742102154421,,48.2,,55.9,,,48.2,,
Phonola Television (model 1718),"Dario Montagni, Sergio Berizzi, Cesare Butté","8681, 8682, 8683","(Italian, born 1929) (Italian, 1930–1976) (Italian, born 1930)",(Italian) (Italian) (Italian),(1929) (1930) (1930),(0) (1976) (0),(Male) (Male) (Male),1956,Metal and wood,"22 x 19 x 19"" (55.9 x 48.2 x 48.2 cm)",Given anonymously,1316.2001,Design,Architecture & Design,2001-04-30,Y,4679,http://www.moma.org/collection/works/4679,http://www.moma.org/media/W1siZiIsIjIzMDEwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f8f742102154421,,48.2,,55.9,,,48.2,,
Phonola Television (model 1718),"Dario Montagni, Sergio Berizzi, Cesare Butté","8681, 8682, 8683","(Italian, born 1929) (Italian, 1930–1976) (Italian, born 1930)",(Italian) (Italian) (Italian),(1929) (1930) (1930),(0) (1976) (0),(Male) (Male) (Male),1956,Metal and wood,"22 x 19 x 19"" (55.9 x 48.2 x 48.2 cm)",Given anonymously,1316.2001,Design,Architecture & Design,2001-04-30,Y,4679,http://www.moma.org/collection/works/4679,http://www.moma.org/media/W1siZiIsIjIzMDEwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f8f742102154421,,48.2,,55.9,,,48.2,,
Bottiglia Vase,Peter Pelzel,8578,"(Italian, born 1937)",(Italian),(1937),(0),(Male),1962,Form-blown glass,"15 1/2 x 2 1/2"" (39.4 x 6.3 cm)",Given anonymously,1317.2001,Design,Architecture & Design,2001-04-30,Y,4680,http://www.moma.org/collection/works/4680,,,,6.3,39.4,,,,,
Pillola Lamps,"Cesare Casati, C. Emanuele Ponzio","8430, 4689","(Italian, 1936) (Italian, 1923–2015)",(Italian) (Italian),(1936) (1923),(0) (2015),(Male) (Female),1968,ABS and acrylic plastic,"Each: h. 21 3/4"" (55.2 cm), diam. 5 1/8"" (13 cm)",Celeste Bartos Purchase Fund,1422.2000.1-5,Design,Architecture & Design,2000-12-11,Y,4716,http://www.moma.org/collection/works/4716,http://www.moma.org/media/W1siZiIsIjU4MjI3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6fdc2e6931116100,,,13.0175,55.2451,,,,,
Pillola Lamps,"Cesare Casati, C. Emanuele Ponzio","8430, 4689","(Italian, 1936) (Italian, 1923–2015)",(Italian) (Italian),(1936) (1923),(0) (2015),(Male) (Female),1968,ABS and acrylic plastic,"Each: h. 21 3/4"" (55.2 cm), diam. 5 1/8"" (13 cm)",Celeste Bartos Purchase Fund,1422.2000.1-5,Design,Architecture & Design,2000-12-11,Y,4716,http://www.moma.org/collection/works/4716,http://www.moma.org/media/W1siZiIsIjU4MjI3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6fdc2e6931116100,,,13.0175,55.2451,,,,,
Tubino Lamp,Achille Castiglioni,1028,"(Italian, 1918–2002)",(Italian),(1918),(2002),(Male),1951,Aluminum and enamaled steel,"28 x 10 x 12"" (71.1 x 25.4 x 30.5 cm)",Rolf Fehlbaum Purchase Fund,1423.2000,Design,Architecture & Design,2000-12-11,Y,4717,http://www.moma.org/collection/works/4717,http://www.moma.org/media/W1siZiIsIjIxMjI3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8c42133f079390b4,,30.5,,71.1201,,,25.4,,
Living Center,Joe Colombo,1196,"(Italian, 1930–1971)",(Italian),(1930),(1971),(Male),c. 1970,"Plastic laminate, molded plastic, vinyl strip edging, electric wiring, open weave fabric, pressed-wood board, and metal","25 1/4 x 19 3/4 x 55 1/4"" (64.1 x 50.2 x 140.3 cm)",Rob Beyer Purchase Fund,1424.2000,Design,Architecture & Design,2000-12-11,Y,4718,http://www.moma.org/collection/works/4718,http://www.moma.org/media/W1siZiIsIjIzMDE2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ad44178396282844,,140.3353,,64.1351,,,50.1651,,
Libro Chair,"Gruppo DAM (Designer Associati Milano), Studio Gruppo 14","8431, 23044",(Italian) (Italian),(Italian) (Italian),(0) (0),(0) (0),() (),1970,"Polyurethane foam, vinyl, and steel","37 1/2 x 32 1/2 x 48"" (95.3 x 82.6 x 121.9 cm)",Gift of Clarissa Alcock Bronfman,1425.2000,Design,Architecture & Design,2000-12-11,Y,4719,http://www.moma.org/collection/works/4719,http://www.moma.org/media/W1siZiIsIjIzMDE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=828ef1ab1f711657,,121.9202,,95.2502,,,82.5502,,
Libro Chair,"Gruppo DAM (Designer Associati Milano), Studio Gruppo 14","8431, 23044",(Italian) (Italian),(Italian) (Italian),(0) (0),(0) (0),() (),1970,"Polyurethane foam, vinyl, and steel","37 1/2 x 32 1/2 x 48"" (95.3 x 82.6 x 121.9 cm)",Gift of Clarissa Alcock Bronfman,1425.2000,Design,Architecture & Design,2000-12-11,Y,4719,http://www.moma.org/collection/works/4719,http://www.moma.org/media/W1siZiIsIjIzMDE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=828ef1ab1f711657,,121.9202,,95.2502,,,82.5502,,
Wall Light,Gino Sarfatti,5164,"(Italian, 1912–1985)",(Italian),(1912),(1985),(Male),c. 1950,Metal and paint,"13 3/8 x 16 1/2"" (34 x 41.9 cm)",Mrs. Gianluigi Gabetti Purchase Fund,1430.2000,Design,Architecture & Design,2000-12-11,Y,4724,http://www.moma.org/collection/works/4724,,,33.9726,41.9101,,,,,,
Lady Chair,Marco Zanuso,6544,"(Italian, 1916–2001)",(Italian),(1916),(2001),(Male),1951,Metal and upholstery,"32 x 22 x 18"" (81.3 x 55.9 x 45.7 cm)",Gift of Rob Beyer,1436.2000,Design,Architecture & Design,2000-12-11,Y,4731,http://www.moma.org/collection/works/4731,http://www.moma.org/media/W1siZiIsIjIzMDE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f4688fdc15305dca,,45.7,,81.3,,,55.8801,,
Coupé Floor Lamp (model 3321),Joe Colombo,1196,"(Italian, 1930–1971)",(Italian),(1930),(1971),(Male),1966,Enameled and chrome-plated steel,"57 1/2"" (146 cm)","Gift of George Kovacs, Inc.",2226.1967,Design,Architecture & Design,1967-10-18,Y,4742,http://www.moma.org/collection/works/4742,http://www.moma.org/media/W1siZiIsIjUxOTY1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8731c7b0d5737591,,,,146.0,,,,,
Lamp (model 600P),Gino Sarfatti,5164,"(Italian, 1912–1985)",(Italian),(1912),(1985),(Male),1966,"Painted metal, synthetic leather, and lead","8 x 3 x 3"" (20.3 x 7.6 x 7.6 cm)","Gift of Bonniers, Inc.",2242.1967,Design,Architecture & Design,1967-10-18,Y,4758,http://www.moma.org/collection/works/4758,http://www.moma.org/media/W1siZiIsIjIxMjA2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=209d5ec50c2baed9,,7.62,,20.3,,,7.62,,
Chair (model 925),"Tobia Scarpa, Afra Scarpa","5198, 5196","(Italian, born 1935) (Italian, born 1937)",(Italian) (Italian),(1935) (1937),(0) (0),(Male) (Female),1966,"Walnut, leather, and molded plywood","27 x 26 x 26"" (68.6 x 66 x 66 cm)",Gift of Atelier International Ltd.,2243.1967,Design,Architecture & Design,1967-10-18,Y,4759,http://www.moma.org/collection/works/4759,http://www.moma.org/media/W1siZiIsIjIzMDIyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=50fae19d19edba34,,66.0401,,68.5801,,,66.0401,,
Chair (model 925),"Tobia Scarpa, Afra Scarpa","5198, 5196","(Italian, born 1935) (Italian, born 1937)",(Italian) (Italian),(1935) (1937),(0) (0),(Male) (Female),1966,"Walnut, leather, and molded plywood","27 x 26 x 26"" (68.6 x 66 x 66 cm)",Gift of Atelier International Ltd.,2243.1967,Design,Architecture & Design,1967-10-18,Y,4759,http://www.moma.org/collection/works/4759,http://www.moma.org/media/W1siZiIsIjIzMDIyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=50fae19d19edba34,,66.0401,,68.5801,,,66.0401,,
6 Graphic Designers,Silvio Coppola,1239,"(Italian, 1920–1986)",(Italian),(1920),(1986),(Male),1971,Poster,,Gift of the designer,69.1972,Design,Architecture & Design,1972-04-11,N,4926,,,,,,,,,,,
Olivetti Elettrosumma 22,Giovanni Pintori,4629,"(Italian, 1912–1999)",(Italian),(1912),(1999),(Male),1962,Photolithograph,"27 1/2 × 19 1/4"" (69.9 × 48.9 cm)",Gift of the artist,141.1963,Design,Architecture & Design,1963-03-13,Y,5209,http://www.moma.org/collection/works/5209,http://www.moma.org/media/W1siZiIsIjUxODQ2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2d0fa5f7b07cf28a,,,,69.8501397003,,,48.8950977902,,
31st International Biennale of Art,"Lella Vignelli, Massimo Vignelli, Guido Ballo","7442, 6155, 12515","(Italian, 1934–2016) (Italian, 1931–2014) (Italian, born 1914)",(Italian) (Italian) (Italian),(1934) (1931) (1914),(2016) (2014) (0),(Female) (Male) (Male),1962,Offset lithograph,"27 x 38 1/2"" (68.6 x 97.8 cm)",Given anonymously,150.1963,Design,Architecture & Design,1963-03-13,Y,5293,http://www.moma.org/collection/works/5293,http://www.moma.org/media/W1siZiIsIjUxODQ2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a9ac48e8b81c81d,,,,68.5801,,,97.7902,,
31st International Biennale of Art,"Lella Vignelli, Massimo Vignelli, Guido Ballo","7442, 6155, 12515","(Italian, 1934–2016) (Italian, 1931–2014) (Italian, born 1914)",(Italian) (Italian) (Italian),(1934) (1931) (1914),(2016) (2014) (0),(Female) (Male) (Male),1962,Offset lithograph,"27 x 38 1/2"" (68.6 x 97.8 cm)",Given anonymously,150.1963,Design,Architecture & Design,1963-03-13,Y,5293,http://www.moma.org/collection/works/5293,http://www.moma.org/media/W1siZiIsIjUxODQ2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a9ac48e8b81c81d,,,,68.5801,,,97.7902,,
31st International Biennale of Art,"Lella Vignelli, Massimo Vignelli, Guido Ballo","7442, 6155, 12515","(Italian, 1934–2016) (Italian, 1931–2014) (Italian, born 1914)",(Italian) (Italian) (Italian),(1934) (1931) (1914),(2016) (2014) (0),(Female) (Male) (Male),1962,Offset lithograph,"27 x 38 1/2"" (68.6 x 97.8 cm)",Given anonymously,150.1963,Design,Architecture & Design,1963-03-13,Y,5293,http://www.moma.org/collection/works/5293,http://www.moma.org/media/W1siZiIsIjUxODQ2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a9ac48e8b81c81d,,,,68.5801,,,97.7902,,
Mario Russo - Galleria Dell'Obelisco,Mario Russo,5094,"(Italian, born 1925)",(Italian),(1925),(0),(Male),1955,Photolithograph,"19 3/4 × 11 1/4"" (50.2 × 28.6 cm)",Given anonymously,178.1955,Design,Architecture & Design,1955-06-16,N,5535,,,,,,50.1651003302,,,28.5750571501,,
Bitter Campari,Fortunato Depero,1498,"(Italian, 1892–1960)",(Italian),(1892),(1960),(Male),1926,Photostat,"24 x 34"" (60.9 x 86.3 cm)","Gift of Davide Campari, Milan",190.1968,Design,Architecture & Design,1968-03-07,Y,5620,http://www.moma.org/collection/works/5620,http://www.moma.org/media/W1siZiIsIjEyODgxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2546cfbb1a5958df,,,,60.9,,,86.3,,
"(Exhibition, 1955)",Marino Marini,3772,"(Italian, 1901–1980)",(Italian),(1901),(1980),(Male),1955,Poster,"25 x 17 3/4"" (63.5 x 45.0 cm)","Gift of Berggruen and Co., Paris",214.1956,Design,Architecture & Design,1956-04-04,N,5710,,,,,,63.5,,,45.0,,
